Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Cyprus pound   (CYP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Estonian kroon   (EEK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Maltese lira   (MTL)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,Slovenian tolar   (SIT)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
17-Dec-2019,0.00605786,0.497302,0.0675276,0.177913,0.534344,0.549976,0.000948795,0.103369,,0.0317429,0.108104,,0.807871,0.0101984,0.207265,0.00660735,0.000617076,2.3871,0.17476,,,0.0382613,0.477615,0.0802672,1.88236,0.216373,0.0142998,0.189414,0.198838,0.0115743,0.193005,0.534344,,0.0502406,0.0770041,0.737261,0.023927,0.107193,0.197078,0.955882,0.723769,0.0191986
18-Dec-2019,0.00606552,0.496273,0.0675978,0.178804,0.534397,0.552564,0.000957671,0.103498,,0.0316099,0.107835,,0.805736,0.0102012,0.207058,0.0066238,0.000621333,2.39086,0.174951,,0.0198128,0.0382453,0.475975,0.0802903,1.88533,0.217299,0.0143243,0.189261,,0.0115831,0.193309,0.534397,,0.0504743,0.0771032,0.739137,0.0239647,0.107399,0.197388,0.95543,0.724909,0.0192304
19-Dec-2019,0.00606331,0.498775,0.0677116,0.178444,0.534753,0.55248,0.000963663,0.103455,,0.0316371,0.107857,,0.805942,0.0101991,0.207548,0.00661584,0.000622126,2.39025,0.175091,,0.0198225,0.0382284,0.477244,0.0807678,1.88547,0.217381,0.0143282,0.18938,0.199166,0.0115942,0.193324,0.534753,,0.0506451,0.0770853,0.739344,0.0239983,0.107346,0.197403,0.949195,0.724964,0.019282
20-Dec-2019,0.00606812,0.500116,0.0679403,0.178033,0.535451,0.551396,0.000964467,0.103556,,0.0316457,0.1078,,0.805485,0.0102008,0.20876,0.00663551,0.000623322,,0.175307,,0.0198462,0.0383782,0.479865,0.0809829,,0.218566,0.0143365,0.189465,,0.011631,,0.535451,,0.0509589,0.0771836,0.740067,0.0240358,0.107622,,0.945031,0.725858,0.0193557
23-Dec-2019,0.00606333,,0.0679218,0.178262,0.535483,0.552003,0.000968801,0.103593,,0.0315499,0.107674,,0.804528,0.0102071,0.209227,0.00663897,0.000624837,,0.175277,,0.019857,0.0383576,0.479956,0.0811588,1.8893,0.219202,0.014318,0.189206,0.19957,0.0116697,0.193716,0.535483,,0.0510875,0.0770632,0.740921,0.0240765,0.107458,0.197804,0.943059,0.726436,0.0195726
26-Dec-2019,0.00606307,,,,,,0.000966517,0.103687,,,,,,0.0101851,0.209071,0.00662613,0.00062378,2.39213,0.175527,,0.0198303,0.0383168,,,1.88789,0.218708,,,,,,,,,,,,,,,0.725893,0.0195997
27-Dec-2019,0.00606203,,0.0680358,0.178731,,0.554027,0.000970396,0.103514,,0.0316773,0.108173,,0.808097,0.0101733,0.208926,0.00661755,0.000623972,,0.175374,,0.0197949,0.0384478,0.483786,0.0819754,,0.21824,0.0142787,0.189347,,,,0.535162,,0.0516601,0.0772382,0.742297,0.0240261,0.106971,,0.947647,0.724556,0.0194972
30-Dec-2019,0.00606558,,,0.179439,0.535751,0.553761,0.000971176,0.1035,,0.0317773,0.108324,,0.80914,0.0101361,0.208824,0.00662717,0.000622928,2.38626,0.175801,,,0.0383176,0.485311,0.0821797,1.88077,0.218213,,0.190169,0.19867,0.0116816,0.192842,0.535751,,0.0514252,0.077592,0.744257,0.0240084,0.106808,0.196911,0.94889,0.723157,0.0193689
2-Jan-2020,0.00606352,0.505986,,0.179702,0.536478,0.556133,,0.103707,,0.0318266,0.108236,,0.808726,0.0101275,0.209307,,0.000624053,,0.176809,,,0.038266,,0.0821811,1.87914,0.218882,0.0142224,0.190139,0.198497,,0.192674,0.536478,,0.0515082,0.0774074,,0.0239963,0.106845,0.19674,0.953629,0.722528,0.0194259
3-Jan-2020,0.00606462,0.504318,,0.178687,0.536632,0.557415,,0.103808,,0.0318187,0.107989,,0.807009,0.0100979,0.208817,0.00663462,0.000625784,,0.1766,,0.0198357,0.0383717,0.484843,0.0820837,,0.218854,0.0142947,0.189456,,,,0.536632,,0.0505935,0.0769624,0.743563,0.0240035,0.10696,,0.945288,0.72397,0.0194057
6-Jan-2020,0.00604925,0.501456,0.0674384,0.17807,0.534646,0.556699,0.000951943,0.103511,,0.0319472,0.108153,,0.80825,0.0100155,0.207781,0.00668245,0.000621002,2.38257,0.175764,,0.0197983,0.0383513,0.481239,0.0820657,1.87786,0.217482,0.0141932,,0.198362,,0.192544,0.534646,,0.0506861,,0.745061,0.0239522,0.106594,0.196607,0.949842,0.722039,
7-Jan-2020,0.00606225,0.500461,0.067831,0.176901,0.535767,0.555289,0.000935937,0.104009,,0.0319268,0.107993,,0.807037,0.0100642,0.208357,0.00666152,0.000617626,2.38447,0.176383,,0.0198145,0.0382509,0.481391,0.0818926,1.87874,0.217256,0.0141196,0.190797,0.198455,,0.192633,0.535767,,0.0506468,0.0767651,0.744371,0.0239673,0.106747,0.196698,0.949743,0.722375,0.0192772
8-Jan-2020,0.00606192,0.49735,0.0676066,0.177996,,0.555688,0.000936257,0.104309,,0.0318325,0.10766,,0.804547,0.0100508,0.2089,0.0067134,0.000621161,2.38851,0.176374,,0.0198368,0.0385062,0.47976,0.0816734,1.88255,0.218155,0.0142373,0.189869,0.198857,,0.193024,,,0.0508459,0.0766803,0.744575,0.0239009,0.106778,0.197097,0.948808,0.723839,0.0193127
9-Jan-2020,0.00606282,0.498271,0.0680746,0.177959,0.536855,0.5543,0.00094541,0.104636,,0.0318906,0.107778,,0.805441,0.0101505,0.208865,0.00663769,0.000617468,2.39066,0.177198,,0.0198463,0.0384695,0.482032,0.0816342,1.88549,0.21843,0.0142274,0.189529,0.199167,0.0118393,0.193325,0.536855,,0.0511053,0.0766846,0.74436,0.0239224,0.107521,0.197405,0.943656,0.724969,0.019378
10-Jan-2020,0.0060597,0.498267,0.0680015,0.177953,0.536731,0.555485,0.000948048,0.104578,,0.0318245,0.107593,,0.804056,0.0101944,0.208743,0.00661825,0.000624968,,0.177556,,0.0198188,0.0386169,0.478911,0.0814272,,0.218297,0.0143265,0.189424,,0.0118336,,0.536731,,0.0508969,0.0763063,0.743209,0.0239594,0.107496,,0.94778,0.724963,0.0194428
13-Jan-2020,0.00606074,0.501005,0.0676799,0.175441,0.538114,0.555353,0.000940386,0.105024,,0.0319541,0.107881,,0.806217,0.0102331,0.208825,,0.000624084,,0.178281,,0.0198193,0.0384998,0.481005,0.0814734,1.88459,0.217344,,0.190185,0.199073,0.0118893,0.193233,0.538114,,0.0504137,0.07622,0.745575,0.0240053,0.107465,0.197311,0.93962,0.724624,0.0193553
14-Jan-2020,0.00606132,0.499919,0.0674334,0.174798,0.537881,0.554518,0.000931398,0.10523,,0.032001,0.10773,,0.805072,0.0102125,0.208735,0.00657986,0.000626729,2.38771,0.178336,,0.0198152,0.0385026,0.479928,0.081386,1.88377,0.217642,0.0142848,0.190513,0.198987,0.0117939,0.19315,0.537881,,0.0501385,0.0764565,0.748642,0.0239339,0.10757,0.197226,0.941459,0.724311,0.0193739
15-Jan-2020,0.0060566,0.4994,0.0675374,0.173941,0.536998,0.554692,0.000937307,0.105115,,0.0320766,0.107931,,0.806539,0.0102133,0.209272,0.00658485,0.000627763,2.38626,0.177463,,0.0198113,0.0384881,0.478263,0.0816174,1.88263,0.217903,0.0143307,0.190533,0.198866,0.0117832,0.193033,0.536998,,,0.076399,0.749739,0.0239186,0.10731,0.197106,0.941904,0.723873,0.0193746
16-Jan-2020,0.00605534,0.499655,,0.173395,0.537168,0.554545,,0.105028,,0.0320971,0.108119,,0.80797,0.0102022,0.209318,0.00658059,0.00062427,2.38472,0.177806,,0.0198215,0.0384933,0.479906,0.0815655,1.88141,0.217827,0.0142683,0.19053,0.198737,0.0117494,0.192908,0.537168,,0.0503611,0.0765094,0.751393,0.0238692,0.107022,0.196979,0.944838,0.723404,0.0193849
17-Jan-2020,0.00606082,0.499415,,0.173153,0.537844,0.554521,0.000936582,0.105615,,0.0319955,0.107665,,0.804569,0.0101954,0.209703,0.00657273,0.000624625,,0.178293,,0.0198227,0.0386532,0.480655,0.0813599,,0.218233,0.0142694,0.190344,,0.0117711,,0.537844,,0.0503016,0.0763264,0.749382,0.0237808,0.107092,,0.944362,0.724315,0.0194009
21-Jan-2020,0.00605495,0.497571,0.0671884,0.172537,0.537243,0.554675,0.000941376,0.104954,,0.0321388,0.10781,,0.805609,0.0101822,0.209781,0.00658904,0.000625469,2.38694,0.178126,,0.0197841,0.0387576,0.478726,0.0810795,1.88503,0.218509,0.0142273,0.18932,0.199119,0.0117176,0.193278,0.537243,,0.0500205,0.0760236,0.749141,0.0238694,0.107098,0.197357,0.946581,0.724794,0.0193723
22-Jan-2020,0.00605611,0.495912,0.067364,0.173131,0.537208,0.552855,0.000941108,0.105062,,0.0319889,0.107592,,0.804017,0.0101835,0.210059,0.00659924,0.000622584,2.38803,0.17801,,0.019782,0.038801,0.477784,0.0807326,1.88589,0.218806,0.0142073,0.189813,0.19921,0.0117269,0.193366,0.537208,,0.0503211,0.0760862,0.746319,0.0238598,0.107039,0.197447,0.949876,0.725124,0.0194195
23-Jan-2020,0.00605594,0.497752,0.0675557,0.174008,0.537362,0.551508,0.000938775,0.104585,,0.0319513,0.107574,,0.803928,0.0101742,0.209615,0.00660874,0.000622133,2.38711,0.178292,,0.0197548,0.038552,0.477964,0.0806524,1.88517,0.218327,0.0142289,0.189216,0.199134,0.0117002,0.193293,0.537362,,0.0504578,0.0762387,0.748422,0.0238006,0.106958,0.197372,0.951289,0.724847,0.0194418
24-Jan-2020,0.00605887,0.497222,0.0676083,0.173884,,0.552656,0.000940734,,,0.0318532,0.107233,,0.801351,,0.210185,0.00662885,,,0.178667,,0.0197765,0.0385629,0.48052,0.0806394,,0.218732,0.0142494,0.188743,,0.0117501,,0.537879,,0.050546,0.0761764,,0.0237986,0.107163,,0.950474,0.72619,0.0195087
27-Jan-2020,0.00605739,,0.0673574,0.172225,,0.551219,0.000935735,,,0.0317536,0.107202,,0.801095,0.0101774,0.210126,0.00667049,,2.39294,,,0.0197751,0.0383627,0.478477,0.07982,1.88977,0.217811,0.0142757,0.187635,0.19962,0.0116561,0.193765,,,0.0500146,0.075856,0.749669,0.0236915,0.107687,0.197854,0.950633,0.726617,0.0194522
28-Jan-2020,0.00605864,0.49172,0.0671916,0.1729,0.53548,0.551773,0.000922984,,,0.0317325,0.10709,,0.800264,0.0101951,0.210472,0.00667262,0.000623014,2.3948,0.178078,,0.0197527,0.0386754,0.47565,0.079424,1.89124,0.218242,0.0142943,0.187206,0.199775,0.0115738,0.193915,0.53548,,0.0495788,0.0754651,0.749054,0.0236182,0.107866,0.198007,0.946355,0.727182,0.0194553
29-Jan-2020,0.00605661,0.492645,0.0672714,0.173128,0.535654,0.55112,0.000922764,,,0.03174,0.107063,,0.800057,0.0102161,0.210312,0.0066672,0.000618049,2.39387,0.178315,,0.0197372,0.0388769,0.475627,0.0795574,1.89144,0.217547,0.014311,0.187095,0.199796,0.011656,0.193935,0.535654,,0.0498486,0.0756363,0.745867,0.0235427,0.108173,0.198028,0.946526,0.727258,0.0194501
30-Jan-2020,0.00605486,0.489785,0.0669375,0.170942,0.533112,0.549892,0.000922114,,,0.031746,0.107264,,0.801579,0.0101682,0.210664,0.00667088,0.00061802,2.39234,0.177765,,0.019713,0.0386894,0.474014,0.0787885,1.89023,0.216372,0.0143145,0.187048,0.199668,0.0115298,0.193811,0.533112,,0.0495031,0.0753332,0.748923,0.0232961,0.107797,0.197901,0.950172,0.726792,0.0193383
31-Jan-2020,0.00600368,0.488325,0.066669,0.170124,0.533256,0.548811,0.000910123,,,0.0318388,0.107404,,0.802643,0.0101559,0.210627,0.00666094,0.000613639,,0.17763,,0.0196956,0.0384088,0.471404,0.0787732,1.8888,,0.0142669,0.186221,,0.0115024,,0.533256,,0.0487215,0.0751764,0.749747,0.0233263,0.107951,,0.953302,0.726242,
3-Feb-2020,0.00606447,0.486234,0.0663707,0.170985,0.530777,0.54701,0.000908706,0.103422,,0.0319189,0.107531,,0.803564,0.0101446,0.210724,0.00669145,0.000611345,2.39024,0.176444,,0.0197006,,0.469387,0.0783281,1.88857,0.215349,0.0142789,0.186845,0.199493,0.0113623,0.193642,0.530777,,0.0488028,0.0753688,0.752688,0.0232809,0.107767,0.197728,0.948033,0.726156,0.0193291
4-Feb-2020,0.00606012,0.488176,0.0666256,0.17146,0.530027,0.547192,0.000918628,0.103891,,0.0319213,0.107416,,0.802705,0.0102138,,0.00668963,0.000607492,2.39158,0.176478,,0.019744,0.0388958,0.468922,0.078737,1.88963,0.216238,0.0142614,0.187388,0.199605,0.0114538,0.19375,0.530027,,0.0491036,0.0754398,0.750153,0.0234511,0.107682,0.197838,0.94551,0.726561,0.0193322
5-Feb-2020,0.00606339,0.489886,0.0665978,0.1713,0.526619,0.547107,0.000929993,0.103848,,0.0319835,0.107246,,0.801427,0.0102019,0.210617,0.00664397,0.000611275,2.39319,0.176426,,0.019746,0.0390373,0.47171,0.0792132,1.8909,0.216448,0.0143224,0.188092,0.199739,0.0115087,0.19388,0.526619,,0.0494555,0.0759734,0.748302,0.0233786,0.107528,0.197971,0.9496,0.72705,0.0193478
6-Feb-2020,0.00606334,0.492152,0.0669064,0.171419,0.525543,0.547807,0.000936994,0.104451,,0.0321755,0.107201,,0.801057,0.0102172,0.2117,0.00662513,0.000612566,2.39406,0.176643,,0.0197259,0.0390064,,0.079087,1.89346,0.216098,0.0143198,0.188259,0.20001,0.0115933,0.194143,0.525543,,0.0491356,0.0759303,0.747009,0.0234261,0.107618,0.19824,0.943752,0.728035,0.0193755
7-Feb-2020,0.00606478,0.490047,0.066672,0.169365,0.526453,0.548255,0.000936252,0.104433,,0.0319697,0.107079,,0.800137,0.0102383,0.212917,0.00663803,0.000617448,,0.176409,,0.0197357,0.0388497,0.470643,0.0786973,,0.215496,0.014365,0.187294,,0.0114925,,0.526453,,0.0487138,0.0756388,0.746816,0.0233866,0.107813,,0.943219,0.729453,0.0193366
10-Feb-2020,0.00605952,0.488601,0.0662992,0.168877,0.524873,0.547612,0.00092465,0.104456,,0.0319183,0.10689,,0.798727,0.0102288,0.21314,0.00665235,0.000614356,2.39607,0.175941,,0.019694,0.0388677,0.467304,0.0789346,1.89692,0.215025,0.0143624,0.187036,0.200375,0.0114373,0.194497,0.524873,,0.0485594,0.0755661,0.745924,,0.107821,0.198601,0.942484,0.729364,0.0193199
11-Feb-2020,0.00605746,0.489785,0.0665068,0.169218,0.526081,0.549234,0.000917276,0.104667,,0.0318837,0.106506,,0.795819,0.0102492,,,0.000613584,2.39672,0.176317,,0.0196815,0.039094,0.46584,0.0788306,1.89868,0.215542,0.014376,0.186994,,0.011416,0.194678,0.526081,,0.0491034,0.0755409,0.746579,0.023404,0.107814,0.198786,0.943652,0.730042,0.0193271
12-Feb-2020,0.00605557,0.490997,0.0667751,0.168308,0.526576,0.550613,0.000920884,0.104658,,0.0320192,0.106598,,0.796484,0.0102414,0.2132,0.00664344,0.000616318,2.39587,0.176532,,0.019651,0.0391707,0.469907,0.0792957,1.898,0.215848,0.0143941,0.187076,0.20049,0.0115752,0.194609,0.526576,,0.0494193,0.0758617,0.74861,0.023419,0.108283,0.198715,0.947439,0.729782,0.0192504
13-Feb-2020,0.00605865,0.491126,0.0665165,0.168488,0.526698,0.551411,0.000927214,0.104698,,0.0319877,0.106305,,0.794324,0.0102274,0.213043,0.00665227,0.000619555,2.39813,0.176601,,0.0196504,0.0392019,0.470952,0.0791038,1.90104,0.216066,0.0144545,0.186925,0.200811,0.0114927,0.19492,0.526698,,0.0491338,0.0758012,0.746897,0.0234685,0.10855,0.199034,0.94903,0.730951,0.0192088
14-Feb-2020,0.00605428,0.49133,0.0666172,0.16944,0.526196,0.551931,0.000919678,0.104715,,0.0319367,0.106116,,0.792826,0.0102436,0.212945,0.00665684,0.00061892,,0.176589,,0.0196271,0.0393757,0.470928,0.0790784,,0.216347,0.0144791,0.187031,,0.0115242,,0.526196,,0.0491945,0.0755217,0.744999,0.0234692,0.108445,,0.952897,0.731254,0.0192862
18-Feb-2020,0.00605355,0.489573,0.0663543,0.168315,0.526127,0.551803,0.00092377,0.104482,,0.0317761,0.105925,,0.791277,0.010246,0.214163,0.00666588,0.000618829,2.4002,0.176306,,0.0195763,0.0393424,0.469748,0.0784351,1.90268,0.216252,0.0144681,0.185454,0.200984,0.0114722,0.195088,0.526127,,0.0486001,0.0750908,0.745825,0.0234233,0.108968,0.199205,0.954017,0.73158,0.0192288
19-Feb-2020,0.00605704,0.490704,0.0665411,0.167612,0.526876,0.553875,0.000919603,0.104797,,0.0317065,0.105962,,0.791459,,0.214028,0.00665908,0.00061681,2.40155,0.176183,,0.0195592,0.0394186,0.468866,0.0790056,1.90593,0.216686,0.0144791,0.185264,0.201327,0.0115067,0.195422,0.526876,,0.0490361,0.0748238,0.744634,0.023498,0.10868,0.199546,0.951729,0.732832,0.0192526
20-Feb-2020,0.00606512,0.488388,0.0663914,0.167419,0.524322,0.55411,0.000921016,0.104764,,0.0316491,0.10611,,0.792437,0.0102587,0.213991,0.00660448,0.000616743,2.4032,0.175509,,0.019561,0.0390664,0.469293,0.0788849,1.91006,0.216706,0.0145219,0.185361,0.201763,0.0115219,0.195845,0.524322,,0.0486534,0.0748581,0.747309,0.0234414,0.108732,0.199978,0.945343,0.734418,0.0191985
21-Feb-2020,0.00606322,0.484804,0.0662064,0.167129,0.52432,0.555048,0.000912091,0.104276,,0.0316296,0.106127,,0.792789,,0.214368,0.00655061,0.000613196,,0.175115,,,0.0388074,0.46506,0.078593,,0.216454,0.0144995,0.185245,,0.011415,,0.52432,,0.0486377,0.0748342,0.747602,0.0232174,0.108634,,0.950231,0.733996,0.0191254
24-Feb-2020,0.0060669,0.484801,0.0663126,,,0.552411,0.000905814,0.104293,,0.0315043,0.106232,,0.79355,0.0102091,0.213426,,0.000608449,2.40035,0.173764,,0.0195092,0.038366,0.463674,0.0783151,1.90779,0.215685,0.0144493,0.184438,0.201524,,0.195612,0.523475,,0.0485185,0.0750116,0.748325,0.023122,,0.19974,0.946568,0.733546,
25-Feb-2020,0.00606301,0.48437,0.0662769,,0.524299,0.55142,0.000903902,0.104408,,0.0314728,0.106272,,0.793858,0.0101912,0.213573,0.00660243,0.000601413,,0.173335,,0.0194472,0.038367,0.464304,0.0781355,1.90466,0.215268,,0.184823,0.201193,0.0112804,0.195291,0.524299,,0.0481702,0.0753205,0.748968,0.0231227,,0.199412,0.949517,0.732341,
26-Feb-2020,0.00605945,0.482473,0.065978,0.164918,0.523184,0.549683,0.000905321,0.104163,,0.0313825,0.106474,,0.795466,0.0101976,0.212511,0.00663098,0.000603169,,0.172535,,0.019429,0.0381796,0.461626,0.0779006,1.90237,0.214568,0.0143385,0.184839,0.200951,0.0111644,0.195057,0.523184,,0.048261,0.0752635,0.750218,0.0229515,,0.199173,0.945928,0.731463,0.0189483
27-Feb-2020,0.00605693,0.478584,0.0657095,0.163123,0.522699,0.546446,0.000900143,0.10411,,0.0316584,0.107124,,0.800488,0.0101952,0.212611,0.00661867,0.000600021,,0.172908,,0.0193958,0.0376396,0.459529,0.0777792,1.89885,0.213107,0.0143026,0.185245,0.200579,0.011128,0.194695,0.522699,,0.0474809,0.0754616,0.752105,0.0229622,0.108065,0.198804,0.939537,0.730106,0.0187399
28-Feb-2020,0.00606325,0.475067,0.0650267,0.161887,0.520987,0.542247,0.000892097,0.104017,,0.0314904,0.106972,,0.799326,0.0100871,0.210033,0.00665615,0.000598884,,0.17231,,0.0193706,0.0368216,0.459119,0.0769408,1.89384,0.21119,0.0142958,0.185501,,0.0108699,,0.520987,,0.0468383,0.0752652,0.753696,0.0230175,0.107552,,0.938045,0.728183,0.0185989
2-Mar-2020,0.00605133,0.472968,0.0649044,0.161368,0.521531,0.542969,0.000886192,0.104159,,0.0315959,0.107929,,0.806555,0.0100383,,0.00673529,0.000596716,2.373,0.172602,,,0.0368144,0.450995,0.0775214,1.88606,0.210749,0.0142482,0.185836,0.199228,0.0109335,0.193384,0.521531,,0.0462939,0.0761993,0.757932,0.0231239,,0.197465,0.927082,0.725189,0.018504
3-Mar-2020,0.00606477,0.475361,0.0652243,0.161669,0.521657,0.542933,0.000887542,0.103949,,0.0316559,0.107931,,0.806562,0.00995592,0.209628,0.00669794,0.00060445,2.37603,0.172538,,0.0193919,0.0376235,0.454321,0.0780583,1.88692,0.211831,0.0142662,0.186971,0.199319,0.0109193,0.193472,0.521657,,0.046655,0.076312,0.757447,0.0229974,,0.197555,0.927615,0.725521,0.0183407
4-Mar-2020,0.00605728,0.477427,0.0652978,0.159976,0.521971,0.540563,0.000893941,0.104415,,0.0317802,0.107775,,0.805363,0.00984121,0.209226,0.00674357,0.000607623,2.37079,0.173063,,0.0194172,0.0370605,0.455347,0.078152,1.88276,0.211673,0.0142825,0.187856,0.19888,0.0109555,0.193046,0.521971,,0.0473842,,,0.0230732,,0.19712,0.926367,0.723922,0.0180421
5-Mar-2020,0.00603996,0.478351,0.0653939,0.1564,0.521157,0.538639,0.000889674,0.104129,,0.0318811,0.108196,,0.808355,0.00986027,0.208478,0.00673361,0.000609056,2.36641,0.173469,,0.0193792,0.0364766,0.454433,0.0779436,1.87928,,0.0142854,0.187787,0.198512,0.0109176,0.192689,0.521157,,0.0468283,0.0762324,0.758459,0.0229654,0.107027,0.196755,0.933723,0.722584,0.0176853
6-Mar-2020,0.00602867,0.474124,0.0643464,0.154598,0.518222,0.535096,0.000872306,0.103343,,0.0319761,0.108986,,0.814097,0.00974917,0.20601,0.00675971,0.000606035,,0.171499,,0.0192715,0.0356186,0.453657,0.0775458,,,0.0141916,0.187845,,0.0106365,,0.518222,,,0.0762904,0.768077,0.0227191,0.106655,,0.934388,0.718152,0.0172467
9-Mar-2020,0.00599397,,0.0632253,0.150805,0.517314,0.525379,0.000861825,0.102971,,0.0320867,0.109569,,0.818428,0.00966022,0.203652,0.00699716,0.000599639,2.34348,0.169754,,0.0192224,0.0338395,0.452364,0.0751544,1.85802,0.204175,0.0140904,0.188504,0.196266,,,0.517314,,0.0454365,0.0760456,0.771709,0.0226703,0.106038,0.19453,0.935949,0.71441,0.0165377
10-Mar-2020,0.0060066,0.471117,0.0641454,0.153685,0.517908,0.522548,0.000853102,0.103325,,0.0317904,0.109383,,0.817244,,,0.00694925,0.000597228,2.34903,0.169785,,0.0193494,0.0341238,0.453323,0.0753687,1.86609,0.205355,0.0141728,0.188531,0.197118,0.00996254,,0.517908,,0.0451074,0.0760509,0.769654,0.022831,0.106298,0.195374,0.935346,0.71751,0.0165948
11-Mar-2020,0.00600393,0.467445,0.0640267,0.153769,0.516937,0.522804,0.000861396,0.103329,,0.0316046,0.109012,,0.814598,0.00973536,,0.00684375,0.00060048,2.34873,0.16966,,0.0192514,0.0338752,0.449912,0.075038,1.86891,0.204903,0.0142259,0.188183,0.197416,0.0100542,0.191625,0.516937,,0.0447503,0.0757979,0.768098,0.022819,0.106488,0.195669,0.928423,0.718594,0.0165521
12-Mar-2020,0.00602555,0.465791,0.0634087,0.147747,0.515672,0.521978,0.000863423,0.103349,,0.0309469,0.108505,,0.810823,0.00972602,0.198234,0.00693628,0.000604773,,0.169615,,,0.032565,0.451579,0.0713235,1.87613,0.203605,0.0142826,0.186681,0.198179,0.00974468,0.192366,0.515672,,0.0438387,0.0754306,0.767908,0.0228521,0.10663,0.196426,0.918452,0.721373,0.0162281
13-Mar-2020,,0.45764,0.0634906,0.153227,0.513704,0.521982,0.000851591,0.103866,,0.030944,0.107814,,0.805714,0.00979631,0.198688,0.00690528,0.000603666,,0.168942,,0.0191883,0.0330892,0.444797,0.0726093,,0.205788,0.0142668,0.185734,,0.00991426,,0.513704,,0.0450503,0.074409,0.764924,0.022705,0.107129,,0.908242,0.725607,0.0163245
16-Mar-2020,0.00602222,0.447979,0.0633959,0.146643,0.511461,0.519446,0.000866964,0.103545,,0.0300118,0.108293,,0.809277,0.00976614,0.194569,0.00678535,0.000593482,,0.168648,,0.0189548,,0.438114,0.0705158,1.88649,0.204671,0.0141898,0.184893,0.199273,0.00978539,0.193428,0.511461,,,0.0752723,0.768872,0.0226723,0.107376,0.19751,0.894144,0.725354,0.0159271
17-Mar-2020,0.00605663,0.447294,0.0637217,0.144735,0.514144,0.515522,0.000859194,0.10434,,0.0297429,0.107385,,0.802513,0.00987092,0.189216,0.00685638,0.000599174,,0.168765,,0.0188986,0.0316929,0.443348,0.0697456,1.90053,0.205904,,0.180611,0.200756,0.0098898,0.194867,0.514144,,0.0437777,0.0744982,0.762711,0.0227168,0.108197,0.19898,0.885198,0.730753,0.016027
18-Mar-2020,0.00603721,0.440961,0.0633817,0.14339,0.5133,0.505475,0.000856911,0.104359,,0.0295054,0.107207,,0.801174,0.00987878,0.191465,0.00682567,0.000590345,,0.168136,,0.0187414,0.0306574,0.435758,0.0684704,1.90569,0.205536,0.0143185,0.179817,0.201301,0.00948979,0.195396,0.5133,,0.0429871,0.0736107,0.762591,0.0226419,0.1086,0.19952,0.873641,0.732736,0.0159492
19-Mar-2020,0.00608472,0.413345,0.0626213,0.144246,0.510885,0.511872,0.000860052,0.104746,,0.0290201,0.107236,,0.801389,0.00988509,0.201455,0.00681633,0.000599417,,0.168378,,0.0189051,0.0308035,0.418464,0.0650663,1.92967,0.20824,0.0144575,0.174903,0.203835,0.00925631,0.197855,0.510885,,0.0426712,0.071836,0.757177,0.0227246,0.109835,0.202031,0.856294,0.741958,0.0162017
20-Mar-2020,0.0060325,0.433909,0.0625695,0.147558,0.511237,0.517266,0.000854251,0.105079,,0.0291799,0.106272,,0.793758,,0.206101,,0.000579131,,0.168315,,0.0188391,0.0307468,0.424272,0.0654835,,0.210609,0.0144752,0.174846,,0.00949903,,0.511237,,0.0429448,0.072368,0.753782,0.0227945,,,0.871488,0.741345,0.0166087
23-Mar-2020,0.00601448,0.428122,0.0621156,0.146267,,0.513057,0.000873091,0.104487,,0.0289909,0.107246,,0.801187,0.00979171,0.200922,0.00674359,0.000592464,2.39758,0.167156,,0.0188768,0.0296277,0.416679,0.0653666,1.9324,0.210484,0.014584,0.174194,0.204123,0.00918639,0.198136,0.509189,,0.0422157,0.0711892,0.75211,0.0225325,0.110157,0.202317,0.856764,0.743009,0.0165869
